Vs,Vg,Vd,Id,Is,Qs,Qd,Ig,Qg,Vb,Ib,Qb
2.07E-32,9.00E-01,4.00E+00,4.43E-04,-4.43E-04,4.97E-16,5.17E-15,-1.38E-31,8.97E-16,0.00E+00,-1.71E-15,-6.16E-15
2.07E-32,9.00E-01,4.10E+00,4.43E-04,-4.43E-04,4.96E-16,5.26E-15,-1.93E-31,8.57E-16,0.00E+00,-1.28E-15,-6.21E-15
3.00E-01,1.20E+00,6.70E+00,4.44E-04,-4.44E-04,5.46E-16,7.15E-15,1.93E-32,1.54E-16,0.00E+00,-1.99E-15,-7.17E-15
3.00E-01,1.20E+00,6.80E+00,4.44E-04,-4.44E-04,5.45E-16,7.21E-15,1.55E-31,1.29E-16,0.00E+00,-1.26E-13,-7.20E-15
3.00E-01,1.20E+00,6.90E+00,4.44E-04,-4.44E-04,5.44E-16,7.28E-15,3.19E-31,1.05E-16,0.00E+00,-2.12E-15,-7.22E-15
-3.00E-01,7.00E-01,1.40E+00,4.44E-04,-4.44E-04,3.55E-16,-5.26E-16,-2.83E-31,5.69E-15,0.00E+00,6.19E-15,-5.13E-15
2.07E-32,9.00E-01,4.20E+00,4.44E-04,-4.44E-04,4.96E-16,5.34E-15,1.06E-31,8.19E-16,0.00E+00,-1.32E-15,-6.25E-15
2.83E-34,9.00E-01,4.30E+00,4.44E-04,-4.44E-04,4.95E-16,5.43E-15,3.86E-32,7.81E-16,0.00E+00,-1.34E-15,-6.30E-15
-4.82E-33,9.00E-01,4.40E+00,4.44E-04,-4.44E-04,4.95E-16,5.52E-15,1.19E-31,7.45E-16,0.00E+00,-1.36E-15,-6.34E-15
-1.92E-34,1.00E+00,1.80E+00,4.45E-04,-4.45E-04,4.85E-16,8.02E-17,1.93E-32,5.32E-15,0.00E+00,-5.75E-16,-5.49E-15
3.00E-01,1.20E+00,7.00E+00,4.45E-04,-4.45E-04,5.44E-16,7.34E-15,9.66E-32,8.09E-17,0.00E+00,-1.25E-13,-7.25E-15
3.00E-01,1.20E+00,7.10E+00,4.45E-04,-4.45E-04,5.43E-16,7.40E-15,3.79E-31,5.71E-17,0.00E+00,-1.73E-13,-7.28E-15
2.76E-34,9.00E-01,4.50E+00,4.45E-04,-4.45E-04,4.94E-16,5.60E-15,1.17E-31,7.10E-16,0.00E+00,-1.39E-15,-6.38E-15
2.73E-34,9.00E-01,4.60E+00,4.45E-04,-4.45E-04,4.94E-16,5.68E-15,1.69E-31,6.76E-16,0.00E+00,-1.45E-15,-6.43E-15
-1.63E-31,9.00E-01,4.70E+00,4.45E-04,-4.45E-04,4.93E-16,5.77E-15,2.93E-31,6.43E-16,0.00E+00,-1.53E-15,-6.46E-15
3.00E-01,1.20E+00,7.20E+00,4.46E-04,-4.46E-04,5.42E-16,7.47E-15,-3.54E-32,3.35E-17,0.00E+00,-1.93E-13,-7.31E-15
3.00E-01,1.20E+00,7.30E+00,4.46E-04,-4.46E-04,5.41E-16,7.53E-15,2.86E-31,9.98E-18,0.00E+00,-2.12E-15,-7.34E-15
3.00E-01,1.20E+00,7.40E+00,4.46E-04,-4.46E-04,5.40E-16,7.59E-15,-5.15E-32,-1.33E-17,0.00E+00,-1.33E-13,-7.36E-15
-3.00E-01,6.00E-01,1.80E+00,4.46E-04,-4.46E-04,3.77E-16,1.67E-15,-4.51E-32,3.24E-15,0.00E+00,6.11E-15,-4.90E-15
-3.00E-01,8.00E-01,1.30E+00,4.46E-04,-4.46E-04,3.32E-16,-1.53E-15,4.51E-32,7.00E-15,0.00E+00,6.37E-15,-5.42E-15
-2.28E-33,9.00E-01,4.80E+00,4.46E-04,-4.46E-04,4.93E-16,5.85E-15,4.87E-32,6.10E-16,0.00E+00,-1.69E-15,-6.50E-15
2.53E-34,9.00E-01,4.90E+00,4.46E-04,-4.46E-04,4.92E-16,5.93E-15,3.60E-31,5.79E-16,0.00E+00,-1.36E-15,-6.53E-15
-7.03E-35,9.00E-01,5.00E+00,4.46E-04,-4.46E-04,4.92E-16,6.01E-15,-7.40E-32,5.48E-16,0.00E+00,-1.65E-15,-6.57E-15
3.00E-01,1.20E+00,7.50E+00,4.47E-04,-4.47E-04,5.39E-16,7.65E-15,1.09E-31,-3.65E-17,0.00E+00,-2.13E-15,-7.39E-15
3.00E-01,1.20E+00,7.60E+00,4.47E-04,-4.47E-04,5.38E-16,7.71E-15,4.51E-32,-5.94E-17,0.00E+00,-6.37E-14,-7.42E-15
-8.16E-32,9.00E-01,5.10E+00,4.47E-04,-4.47E-04,4.92E-16,6.08E-15,5.31E-32,5.17E-16,0.00E+00,-1.68E-15,-6.60E-15
-7.03E-35,9.00E-01,5.20E+00,4.47E-04,-4.47E-04,4.91E-16,6.16E-15,-5.15E-32,4.87E-16,0.00E+00,-2.07E-15,-6.63E-15
3.00E-01,1.20E+00,7.70E+00,4.48E-04,-4.48E-04,5.37E-16,7.77E-15,4.80E-31,-8.23E-17,0.00E+00,-8.45E-14,-7.45E-15
3.00E-01,1.20E+00,7.80E+00,4.48E-04,-4.48E-04,5.37E-16,7.83E-15,1.42E-31,-1.05E-16,0.00E+00,-1.06E-13,-7.47E-15
3.00E-01,1.20E+00,7.90E+00,4.48E-04,-4.48E-04,5.36E-16,7.89E-15,1.26E-31,-1.27E-16,0.00E+00,-2.22E-15,-7.50E-15
2.03E-32,9.00E-01,5.30E+00,4.48E-04,-4.48E-04,4.91E-16,6.24E-15,2.05E-31,4.58E-16,0.00E+00,-1.96E-15,-6.67E-15
1.20E-33,9.00E-01,5.40E+00,4.48E-04,-4.48E-04,4.90E-16,6.31E-15,-8.69E-32,4.29E-16,0.00E+00,-1.90E-15,-6.70E-15
4.20E-32,9.00E-01,5.50E+00,4.48E-04,-4.48E-04,4.90E-16,6.38E-15,2.74E-32,4.01E-16,0.00E+00,-2.68E-13,-6.73E-15
-3.00E-01,1.00E+00,1.20E+00,4.49E-04,-4.49E-04,2.87E-16,-3.06E-15,1.67E-31,9.15E-15,0.00E+00,6.28E-15,-5.98E-15
3.00E-01,1.20E+00,8.00E+00,4.49E-04,-4.49E-04,5.35E-16,7.95E-15,9.66E-32,-1.50E-16,0.00E+00,-2.18E-15,-7.53E-15
3.00E-01,1.20E+00,8.10E+00,4.49E-04,-4.49E-04,5.34E-16,8.01E-15,1.13E-31,-1.72E-16,0.00E+00,-1.30E-13,-7.55E-15
3.00E-01,1.20E+00,8.20E+00,4.49E-04,-4.49E-04,5.33E-16,8.07E-15,2.22E-31,-1.94E-16,0.00E+00,-9.20E-14,-7.58E-15
-3.00E-01,6.00E-01,1.90E+00,4.49E-04,-4.49E-04,3.77E-16,2.01E-15,-6.44E-33,2.94E-15,0.00E+00,6.01E-15,-4.94E-15
2.16E-32,9.00E-01,5.60E+00,4.49E-04,-4.49E-04,4.89E-16,6.45E-15,-1.13E-32,3.73E-16,0.00E+00,-3.17E-13,-6.76E-15
2.16E-32,9.00E-01,5.70E+00,4.49E-04,-4.49E-04,4.89E-16,6.53E-15,1.26E-31,3.46E-16,0.00E+00,-3.74E-13,-6.79E-15
2.16E-32,9.00E-01,5.80E+00,4.49E-04,-4.49E-04,4.88E-16,6.60E-15,1.45E-31,3.19E-16,0.00E+00,-3.18E-13,-6.82E-15
2.21E-35,1.20E+00,1.60E+00,4.50E-04,-4.50E-04,4.40E-16,-1.92E-15,1.22E-31,7.96E-15,0.00E+00,-7.96E-16,-6.09E-15
3.00E-01,1.20E+00,8.30E+00,4.50E-04,-4.50E-04,5.32E-16,8.13E-15,2.67E-31,-2.16E-16,0.00E+00,3.18E-15,-7.60E-15
3.00E-01,1.20E+00,8.40E+00,4.50E-04,-4.50E-04,5.31E-16,8.18E-15,4.31E-31,-2.38E-16,0.00E+00,-5.98E-14,-7.63E-15
3.00E-01,1.20E+00,8.50E+00,4.50E-04,-4.50E-04,5.30E-16,8.24E-15,2.98E-31,-2.60E-16,0.00E+00,-2.22E-15,-7.66E-15
1.20E-33,9.00E-01,5.90E+00,4.50E-04,-4.50E-04,4.88E-16,6.67E-15,-2.58E-32,2.92E-16,0.00E+00,-2.13E-13,-6.86E-15
1.14E-32,9.00E-01,6.00E+00,4.50E-04,-4.50E-04,4.87E-16,6.74E-15,-4.43E-32,2.66E-16,0.00E+00,-1.72E-13,-6.89E-15
1.14E-32,9.00E-01,6.10E+00,4.50E-04,-4.50E-04,4.86E-16,6.80E-15,-3.54E-32,2.40E-16,0.00E+00,-1.83E-13,-6.92E-15
1.20E-33,9.00E-01,6.20E+00,4.50E-04,-4.50E-04,4.86E-16,6.87E-15,-1.61E-32,2.14E-16,0.00E+00,-2.07E-15,-6.95E-15
3.00E-01,1.20E+00,8.60E+00,4.51E-04,-4.51E-04,5.30E-16,8.30E-15,-6.44E-32,-2.82E-16,0.00E+00,2.90E-14,-7.68E-15
3.00E-01,1.20E+00,8.70E+00,4.51E-04,-4.51E-04,5.29E-16,8.35E-15,-8.69E-32,-3.03E-16,0.00E+00,-1.23E-13,-7.71E-15
4.39E-33,9.00E-01,6.30E+00,4.51E-04,-4.51E-04,4.85E-16,6.94E-15,9.66E-32,1.88E-16,0.00E+00,-1.98E-15,-6.98E-15
4.39E-33,9.00E-01,6.40E+00,4.51E-04,-4.51E-04,4.85E-16,7.01E-15,-9.33E-32,1.63E-16,0.00E+00,-2.29E-13,-7.01E-15
4.39E-33,9.00E-01,6.50E+00,4.51E-04,-4.51E-04,4.84E-16,7.07E-15,3.70E-32,1.38E-16,0.00E+00,-1.59E-13,-7.04E-15
-6.34E-34,1.10E+00,1.70E+00,4.52E-04,-4.52E-04,4.63E-16,-9.95E-16,-3.33E-31,6.73E-15,0.00E+00,-6.46E-16,-5.80E-15
3.00E-01,1.20E+00,8.80E+00,4.52E-04,-4.52E-04,5.28E-16,8.41E-15,3.02E-32,-3.24E-16,0.00E+00,-1.02E-12,-7.73E-15
3.00E-01,1.20E+00,8.90E+00,4.52E-04,-4.52E-04,5.27E-16,8.47E-15,3.22E-33,-3.46E-16,0.00E+00,-9.19E-14,-7.76E-15
3.00E-01,1.20E+00,9.00E+00,4.52E-04,-4.52E-04,5.26E-16,8.52E-15,-3.22E-32,-3.67E-16,0.00E+00,-2.29E-15,-7.78E-15
-3.00E-01,6.00E-01,2.00E+00,4.52E-04,-4.52E-04,3.77E-16,2.33E-15,4.83E-32,2.67E-15,0.00E+00,6.09E-15,-4.99E-15
4.39E-33,9.00E-01,6.60E+00,4.52E-04,-4.52E-04,4.84E-16,7.14E-15,-3.50E-32,1.14E-16,0.00E+00,-9.25E-14,-7.07E-15
5.67E-34,9.00E-01,6.70E+00,4.52E-04,-4.52E-04,4.83E-16,7.20E-15,-1.61E-33,8.91E-17,0.00E+00,-2.09E-15,-7.09E-15
7.26E-34,9.00E-01,6.80E+00,4.52E-04,-4.52E-04,4.83E-16,7.27E-15,1.61E-32,6.48E-17,0.00E+00,-2.06E-15,-7.12E-15
2.11E-32,9.00E-01,6.90E+00,4.53E-04,-4.53E-04,4.82E-16,7.33E-15,-2.82E-33,4.07E-17,0.00E+00,-1.89E-13,-7.15E-15
1.09E-32,9.00E-01,7.00E+00,4.53E-04,-4.53E-04,4.82E-16,7.39E-15,6.12E-32,1.68E-17,0.00E+00,-1.85E-13,-7.18E-15
2.11E-32,9.00E-01,7.10E+00,4.53E-04,-4.53E-04,4.81E-16,7.46E-15,1.85E-31,-6.98E-18,0.00E+00,-1.60E-13,-7.21E-15
-3.00E-01,6.00E-01,2.10E+00,4.54E-04,-4.54E-04,3.77E-16,2.62E-15,3.86E-32,2.43E-15,0.00E+00,6.02E-15,-5.04E-15
7.26E-34,9.00E-01,7.20E+00,4.54E-04,-4.54E-04,4.81E-16,7.52E-15,2.22E-31,-3.05E-17,0.00E+00,-1.02E-13,-7.24E-15
7.26E-34,9.00E-01,7.30E+00,4.54E-04,-4.54E-04,4.80E-16,7.58E-15,6.60E-32,-5.39E-17,0.00E+00,-7.05E-14,-7.26E-15
5.82E-33,9.00E-01,7.40E+00,4.54E-04,-4.54E-04,4.80E-16,7.64E-15,-3.38E-32,-7.72E-17,0.00E+00,-8.09E-14,-7.29E-15
2.00E-33,9.00E-01,7.50E+00,4.54E-04,-4.54E-04,4.79E-16,7.70E-15,1.19E-31,-1.00E-16,0.00E+00,-2.14E-15,-7.32E-15
-3.00E-01,1.10E+00,1.20E+00,4.55E-04,-4.55E-04,2.64E-16,-3.69E-15,-1.16E-31,1.01E-14,0.00E+00,6.39E-15,-6.27E-15
1.22E-32,9.00E-01,7.60E+00,4.55E-04,-4.55E-04,4.78E-16,7.77E-15,2.58E-32,-1.23E-16,0.00E+00,-1.40E-13,-7.35E-15
-8.20E-33,9.00E-01,7.70E+00,4.55E-04,-4.55E-04,4.78E-16,7.83E-15,-7.73E-32,-1.46E-16,0.00E+00,-1.60E-13,-7.37E-15
2.24E-32,9.00E-01,7.80E+00,4.55E-04,-4.55E-04,4.77E-16,7.89E-15,8.33E-32,-1.69E-16,0.00E+00,-1.44E-13,-7.40E-15
-1.92E-34,1.00E+00,1.90E+00,4.56E-04,-4.56E-04,4.84E-16,3.45E-16,-8.56E-31,5.07E-15,0.00E+00,1.32E-14,-5.51E-15
-3.00E-01,6.00E-01,2.20E+00,4.56E-04,-4.56E-04,3.77E-16,2.87E-15,4.83E-32,2.24E-15,0.00E+00,5.92E-15,-5.09E-15
2.00E-33,9.00E-01,7.90E+00,4.56E-04,-4.56E-04,4.77E-16,7.94E-15,1.61E-32,-1.91E-16,0.00E+00,-1.09E-13,-7.43E-15
2.00E-33,9.00E-01,8.00E+00,4.56E-04,-4.56E-04,4.76E-16,8.00E-15,-5.31E-32,-2.13E-16,0.00E+00,-7.22E-14,-7.46E-15
7.10E-33,9.00E-01,8.10E+00,4.56E-04,-4.56E-04,4.76E-16,8.06E-15,-1.13E-32,-2.36E-16,0.00E+00,-6.26E-14,-7.48E-15
7.10E-33,9.00E-01,8.20E+00,4.56E-04,-4.56E-04,4.75E-16,8.12E-15,1.24E-31,-2.58E-16,0.00E+00,-7.66E-14,-7.51E-15
-3.00E-01,6.00E-01,2.30E+00,4.57E-04,-4.57E-04,3.77E-16,3.09E-15,-5.79E-32,2.07E-15,0.00E+00,5.94E-15,-5.15E-15
-3.00E-01,7.00E-01,1.50E+00,4.57E-04,-4.57E-04,3.55E-16,-2.79E-16,-2.70E-31,5.47E-15,0.00E+00,6.16E-15,-5.16E-15
-3.10E-33,9.00E-01,8.30E+00,4.57E-04,-4.57E-04,4.74E-16,8.18E-15,1.93E-31,-2.80E-16,0.00E+00,6.01E-15,-7.54E-15
-5.48E-34,9.00E-01,8.40E+00,4.57E-04,-4.57E-04,4.74E-16,8.24E-15,1.37E-32,-3.02E-16,0.00E+00,-2.18E-15,-7.56E-15
9.65E-33,9.00E-01,8.50E+00,4.57E-04,-4.57E-04,4.73E-16,8.29E-15,-4.51E-32,-3.23E-16,0.00E+00,-1.18E-13,-7.59E-15
-3.00E-01,9.00E-01,1.30E+00,4.57E-04,-4.57E-04,3.09E-16,-2.22E-15,-3.48E-31,8.03E-15,0.00E+00,6.25E-15,-5.72E-15
7.26E-34,9.00E-01,8.60E+00,4.58E-04,-4.58E-04,4.73E-16,8.35E-15,1.58E-31,-3.45E-16,0.00E+00,-2.24E-15,-7.61E-15
7.26E-34,9.00E-01,8.70E+00,4.58E-04,-4.58E-04,4.72E-16,8.41E-15,1.29E-32,-3.66E-16,0.00E+00,-2.27E-15,-7.64E-15
7.26E-34,9.00E-01,8.80E+00,4.58E-04,-4.58E-04,4.71E-16,8.46E-15,-9.90E-32,-3.88E-16,0.00E+00,-8.29E-14,-7.67E-15
7.26E-34,9.00E-01,8.90E+00,4.58E-04,-4.58E-04,4.71E-16,8.52E-15,-1.35E-31,-4.09E-16,0.00E+00,-5.91E-14,-7.69E-15
-3.00E-01,6.00E-01,2.40E+00,4.59E-04,-4.59E-04,3.76E-16,3.29E-15,-3.22E-32,1.93E-15,0.00E+00,5.90E-15,-5.21E-15
7.26E-34,9.00E-01,9.00E+00,4.59E-04,-4.59E-04,4.70E-16,8.57E-15,2.80E-31,-4.30E-16,0.00E+00,-5.61E-14,-7.72E-15
-3.00E-01,6.00E-01,2.50E+00,4.60E-04,-4.60E-04,3.76E-16,3.47E-15,-3.54E-32,1.81E-15,0.00E+00,5.85E-15,-5.26E-15
-3.00E-01,6.00E-01,2.60E+00,4.60E-04,-4.60E-04,3.76E-16,3.63E-15,-1.69E-32,1.70E-15,0.00E+00,5.85E-15,-5.32E-15
-3.00E-01,1.20E+00,1.20E+00,4.61E-04,-4.61E-04,2.41E-16,-4.30E-15,-1.87E-31,1.10E-14,0.00E+00,6.47E-15,-6.56E-15
-3.00E-01,6.00E-01,2.70E+00,4.61E-04,-4.61E-04,3.76E-16,3.78E-15,-5.31E-32,1.61E-15,0.00E+00,5.85E-15,-5.37E-15
-3.00E-01,8.00E-01,1.40E+00,4.61E-04,-4.61E-04,3.32E-16,-1.31E-15,-6.12E-32,6.82E-15,0.00E+00,6.31E-15,-5.45E-15
-3.00E-01,6.00E-01,2.80E+00,4.62E-04,-4.62E-04,3.76E-16,3.92E-15,-3.82E-33,1.52E-15,0.00E+00,5.83E-15,-5.42E-15
-3.00E-01,6.00E-01,2.90E+00,4.62E-04,-4.62E-04,3.76E-16,4.05E-15,3.22E-32,1.44E-15,0.00E+00,5.78E-15,-5.48E-15
-3.00E-01,6.00E-01,3.00E+00,4.63E-04,-4.63E-04,3.76E-16,4.18E-15,-1.93E-32,1.37E-15,0.00E+00,5.70E-15,-5.53E-15
-3.00E-01,6.00E-01,3.10E+00,4.64E-04,-4.64E-04,3.75E-16,4.30E-15,-5.63E-32,1.30E-15,0.00E+00,5.68E-15,-5.58E-15
-3.00E-01,6.00E-01,3.20E+00,4.64E-04,-4.64E-04,3.75E-16,4.41E-15,6.12E-32,1.24E-15,0.00E+00,5.43E-15,-5.64E-15
-3.00E-01,6.00E-01,3.30E+00,4.64E-04,-4.64E-04,3.75E-16,4.52E-15,-5.15E-32,1.19E-15,0.00E+00,7.47E-16,-5.69E-15
1.31E-30,1.20E+00,1.70E+00,4.65E-04,-4.65E-04,4.40E-16,-1.73E-15,6.44E-32,7.80E-15,0.00E+00,-4.48E-16,-6.12E-15
-3.00E-01,6.00E-01,3.40E+00,4.65E-04,-4.65E-04,3.75E-16,4.62E-15,-3.46E-32,1.14E-15,0.00E+00,4.63E-15,-5.74E-15
-3.00E-01,6.00E-01,3.50E+00,4.65E-04,-4.65E-04,3.75E-16,4.72E-15,-3.22E-32,1.09E-15,0.00E+00,5.59E-15,-5.79E-15
2.61E-30,1.00E+00,2.00E+00,4.66E-04,-4.66E-04,4.84E-16,6.18E-16,-1.48E-31,4.82E-15,0.00E+00,1.51E-14,-5.53E-15
-3.00E-01,1.00E+00,1.30E+00,4.66E-04,-4.66E-04,2.86E-16,-2.89E-15,1.09E-31,9.01E-15,0.00E+00,6.30E-15,-6.02E-15
-6.34E-34,1.10E+00,1.80E+00,4.66E-04,-4.66E-04,4.62E-16,-7.77E-16,5.15E-32,6.54E-15,0.00E+00,4.00E-15,-5.83E-15
-3.00E-01,6.00E-01,3.60E+00,4.66E-04,-4.66E-04,3.75E-16,4.82E-15,-2.00E-31,1.04E-15,0.00E+00,5.54E-15,-5.84E-15
-3.00E-01,6.00E-01,3.70E+00,4.66E-04,-4.66E-04,3.75E-16,4.91E-15,4.67E-32,9.98E-16,0.00E+00,5.52E-15,-5.89E-15
-3.00E-01,6.00E-01,3.80E+00,4.67E-04,-4.67E-04,3.74E-16,5.01E-15,-5.15E-32,9.55E-16,0.00E+00,3.78E-13,-5.94E-15
-3.00E-01,6.00E-01,3.90E+00,4.67E-04,-4.67E-04,3.74E-16,5.10E-15,2.90E-32,9.15E-16,0.00E+00,5.48E-15,-5.99E-15
-3.00E-01,6.00E-01,4.00E+00,4.67E-04,-4.67E-04,3.74E-16,5.19E-15,-4.59E-32,8.76E-16,0.00E+00,5.53E-15,-6.04E-15
-3.00E-01,6.00E-01,4.10E+00,4.68E-04,-4.68E-04,3.74E-16,5.27E-15,2.58E-32,8.38E-16,0.00E+00,5.44E-15,-6.09E-15
-3.00E-01,6.00E-01,4.20E+00,4.68E-04,-4.68E-04,3.74E-16,5.36E-15,-9.98E-32,8.02E-16,0.00E+00,5.44E-15,-6.13E-15
-3.00E-01,7.00E-01,1.60E+00,4.68E-04,-4.68E-04,3.55E-16,-2.55E-17,-1.48E-31,5.25E-15,0.00E+00,6.10E-15,-5.18E-15
-3.00E-01,6.00E-01,4.30E+00,4.69E-04,-4.69E-04,3.74E-16,5.44E-15,3.70E-32,7.66E-16,0.00E+00,5.45E-15,-6.18E-15
-3.00E-01,6.00E-01,4.40E+00,4.69E-04,-4.69E-04,3.73E-16,5.53E-15,-1.16E-31,7.31E-16,0.00E+00,1.19E-14,-6.22E-15
-3.00E-01,6.00E-01,4.50E+00,4.69E-04,-4.69E-04,3.73E-16,5.61E-15,-2.57E-31,6.98E-16,0.00E+00,1.08E-14,-6.26E-15
-3.00E-01,6.00E-01,4.60E+00,4.70E-04,-4.70E-04,3.73E-16,5.69E-15,-2.09E-32,6.65E-16,0.00E+00,5.40E-15,-6.30E-15
-3.00E-01,6.00E-01,4.70E+00,4.70E-04,-4.70E-04,3.73E-16,5.77E-15,3.28E-31,6.33E-16,0.00E+00,3.98E-15,-6.34E-15
-3.00E-01,6.00E-01,4.80E+00,4.70E-04,-4.70E-04,3.73E-16,5.85E-15,-1.38E-31,6.01E-16,0.00E+00,5.28E-15,-6.38E-15
-3.00E-01,6.00E-01,4.90E+00,4.71E-04,-4.71E-04,3.73E-16,5.93E-15,-4.44E-31,5.70E-16,0.00E+00,5.57E-15,-6.41E-15
-3.00E-01,6.00E-01,5.00E+00,4.71E-04,-4.71E-04,3.72E-16,6.01E-15,1.93E-32,5.40E-16,0.00E+00,5.42E-15,-6.45E-15
-3.00E-01,6.00E-01,5.10E+00,4.71E-04,-4.71E-04,3.72E-16,6.09E-15,8.21E-32,5.10E-16,0.00E+00,5.14E-15,-6.48E-15
-3.00E-01,6.00E-01,5.20E+00,4.72E-04,-4.72E-04,3.72E-16,6.16E-15,7.40E-32,4.81E-16,0.00E+00,-4.97E-13,-6.52E-15
-3.00E-01,6.00E-01,5.30E+00,4.72E-04,-4.72E-04,3.72E-16,6.24E-15,-2.38E-31,4.52E-16,0.00E+00,-4.48E-13,-6.55E-15
-3.00E-01,6.00E-01,5.40E+00,4.72E-04,-4.72E-04,3.72E-16,6.31E-15,-1.35E-31,4.24E-16,0.00E+00,-1.65E-14,-6.58E-15
-3.00E-01,6.00E-01,5.50E+00,4.72E-04,-4.72E-04,3.71E-16,6.39E-15,-4.83E-32,3.96E-16,0.00E+00,-3.22E-13,-6.61E-15
-3.00E-01,1.10E+00,1.30E+00,4.73E-04,-4.73E-04,2.64E-16,-3.52E-15,-1.93E-32,9.96E-15,0.00E+00,6.31E-15,-6.31E-15
-3.00E-01,6.00E-01,5.60E+00,4.73E-04,-4.73E-04,3.71E-16,6.46E-15,-7.56E-32,3.69E-16,0.00E+00,-1.87E-13,-6.65E-15
-3.00E-01,6.00E-01,5.70E+00,4.73E-04,-4.73E-04,3.71E-16,6.53E-15,-4.18E-32,3.42E-16,0.00E+00,5.09E-15,-6.68E-15
-3.00E-01,6.00E-01,5.80E+00,4.73E-04,-4.73E-04,3.71E-16,6.60E-15,-1.67E-31,3.15E-16,0.00E+00,-1.99E-13,-6.71E-15
-3.00E-01,9.00E-01,1.40E+00,4.73E-04,-4.73E-04,3.09E-16,-2.03E-15,-1.93E-32,7.88E-15,0.00E+00,6.28E-15,-5.76E-15
-1.92E-34,1.00E+00,2.10E+00,4.74E-04,-4.74E-04,4.83E-16,9.00E-16,-5.79E-31,4.56E-15,0.00E+00,1.60E-14,-5.55E-15
-3.00E-01,6.00E-01,5.90E+00,4.74E-04,-4.74E-04,3.70E-16,6.67E-15,2.58E-32,2.89E-16,0.00E+00,5.03E-15,-6.74E-15
-3.00E-01,6.00E-01,6.00E+00,4.74E-04,-4.74E-04,3.70E-16,6.74E-15,-3.22E-32,2.63E-16,0.00E+00,-2.62E-13,-6.77E-15
-3.00E-01,6.00E-01,6.10E+00,4.74E-04,-4.74E-04,3.70E-16,6.81E-15,1.72E-31,2.37E-16,0.00E+00,-1.90E-13,-6.80E-15
-3.00E-01,6.00E-01,6.20E+00,4.74E-04,-4.74E-04,3.70E-16,6.87E-15,7.00E-32,2.11E-16,0.00E+00,5.01E-15,-6.83E-15
-3.00E-01,6.00E-01,6.30E+00,4.75E-04,-4.75E-04,3.69E-16,6.94E-15,5.71E-32,1.86E-16,0.00E+00,4.99E-15,-6.86E-15
-3.00E-01,6.00E-01,6.40E+00,4.75E-04,-4.75E-04,3.69E-16,7.01E-15,-2.73E-31,1.61E-16,0.00E+00,-1.13E-13,-6.89E-15
-3.00E-01,6.00E-01,6.50E+00,4.75E-04,-4.75E-04,3.69E-16,7.07E-15,-1.87E-31,1.36E-16,0.00E+00,-1.34E-14,-6.92E-15
-3.00E-01,8.00E-01,1.50E+00,4.75E-04,-4.75E-04,3.32E-16,-1.10E-15,7.08E-32,6.64E-15,0.00E+00,6.23E-15,-5.48E-15
-3.00E-01,6.00E-01,6.60E+00,4.76E-04,-4.76E-04,3.69E-16,7.14E-15,-1.16E-31,1.11E-16,0.00E+00,-1.61E-13,-6.95E-15
-3.00E-01,6.00E-01,6.70E+00,4.76E-04,-4.76E-04,3.68E-16,7.20E-15,-6.44E-33,8.67E-17,0.00E+00,-5.81E-15,-6.98E-15
-3.00E-01,6.00E-01,6.80E+00,4.76E-04,-4.76E-04,3.68E-16,7.27E-15,6.76E-32,6.24E-17,0.00E+00,-3.64E-15,-7.01E-15
-3.00E-01,6.00E-01,6.90E+00,4.76E-04,-4.76E-04,3.68E-16,7.33E-15,4.64E-31,3.84E-17,0.00E+00,-6.75E-14,-7.04E-15
-3.00E-01,6.00E-01,7.00E+00,4.77E-04,-4.77E-04,3.68E-16,7.39E-15,4.83E-33,1.45E-17,0.00E+00,-4.52E-14,-7.07E-15
-3.00E-01,6.00E-01,7.10E+00,4.77E-04,-4.77E-04,3.67E-16,7.46E-15,2.46E-31,-9.21E-18,0.00E+00,-7.81E-14,-7.10E-15
-3.00E-01,6.00E-01,7.20E+00,4.77E-04,-4.77E-04,3.67E-16,7.52E-15,-5.47E-32,-3.28E-17,0.00E+00,4.94E-15,-7.12E-15
-3.00E-01,6.00E-01,7.30E+00,4.77E-04,-4.77E-04,3.67E-16,7.58E-15,4.29E-31,-5.61E-17,0.00E+00,-1.43E-13,-7.15E-15
-3.00E-01,6.00E-01,7.40E+00,4.78E-04,-4.78E-04,3.67E-16,7.64E-15,1.77E-32,-7.94E-17,0.00E+00,-1.50E-13,-7.18E-15
-3.00E-01,6.00E-01,7.50E+00,4.78E-04,-4.78E-04,3.66E-16,7.70E-15,6.42E-31,-1.02E-16,0.00E+00,4.90E-15,-7.21E-15
-3.00E-01,6.00E-01,7.60E+00,4.78E-04,-4.78E-04,3.66E-16,7.77E-15,-3.86E-32,-1.25E-16,0.00E+00,-8.57E-14,-7.24E-15
-3.00E-01,6.00E-01,7.70E+00,4.78E-04,-4.78E-04,3.66E-16,7.83E-15,-3.22E-32,-1.48E-16,0.00E+00,4.91E-15,-7.26E-15
-6.34E-34,1.10E+00,1.90E+00,4.79E-04,-4.79E-04,4.62E-16,-5.54E-16,-1.03E-31,6.34E-15,0.00E+00,6.04E-15,-5.86E-15
-3.00E-01,1.20E+00,1.30E+00,4.79E-04,-4.79E-04,2.41E-16,-4.14E-15,-3.22E-32,1.09E-14,0.00E+00,6.36E-15,-6.60E-15
