#"source OuterVoltage","source TotalCurrent","source Charge","drain OuterVoltage","drain TotalCurrent","drain Charge","gate OuterVoltage","gate TotalCurrent","gate Charge","substrate OuterVoltage","substrate TotalCurrent","substrate Charge"
3.00000000000000E-01,-1.02555898023812E-04,6.92362322019951E-16,6.00000000000000E-01,1.02555898042373E-04,-9.36702213698282E-16,9.00000000000000E-01,-7.40405406052752E-32,4.97590246757341E-15,0.00000000000000E+00,-1.85579332852762E-14,-4.34385353986297E-15
3.00000000000000E-01,-1.05324875686921E-04,6.92178888749755E-16,6.10000000000000E-01,1.05324875417197E-04,-9.05214249770313E-16,9.00000000000000E-01,-2.57509935762783E-32,4.94416218344353E-15,0.00000000000000E+00,2.70724765074080E-13,-4.34340646919386E-15
3.00000000000000E-01,-1.08050308242757E-04,6.91993054672475E-16,6.20000000000000E-01,1.08050307947232E-04,-8.73564784203605E-16,9.00000000000000E-01,-1.60945501740034E-31,4.91220225854198E-15,0.00000000000000E+00,2.96552054959520E-13,-4.34289887143361E-15
3.00000000000000E-01,-1.10732037990954E-04,6.91804774409488E-16,6.30000000000000E-01,1.10732037991245E-04,-8.41749328949866E-16,9.00000000000000E-01,-2.42223331488056E-31,4.88001667351905E-15,0.00000000000000E+00,-2.90619489592118E-16,-4.34232918391275E-15
3.00000000000000E-01,-1.13369902821631E-04,6.91614001985948E-16,6.40000000000000E-01,1.13369902846025E-04,-8.09763226537524E-16,9.00000000000000E-01,-1.10659351085468E-31,4.84759921248723E-15,0.00000000000000E+00,-2.44735896743533E-14,-4.34169581622951E-15
3.00000000000000E-01,-1.15963733557036E-04,6.91420691188536E-16,6.50000000000000E-01,1.15963733557385E-04,-7.77601674475269E-16,9.00000000000000E-01,-9.17386654462242E-32,4.81494350427264E-15,0.00000000000000E+00,-3.49988208261801E-16,-4.34099716686654E-15
3.00000000000000E-01,-1.18513354971728E-04,6.91224795576551E-16,6.60000000000000E-01,1.18513354998527E-04,-7.45259709432680E-16,9.00000000000000E-01,-1.28768023125168E-31,4.78204300558996E-15,0.00000000000000E+00,-2.69608780185589E-14,-4.34023162361114E-15
3.00000000000000E-01,-1.21018585109842E-04,6.91026268630843E-16,6.70000000000000E-01,1.21018585110237E-04,-7.12732225151099E-16,9.00000000000000E-01,-2.57510233225178E-32,4.74889102659746E-15,0.00000000000000E+00,-3.95843107352606E-16,-4.33939756972698E-15
3.00000000000000E-01,-1.23479235945613E-04,6.90825063979014E-16,6.80000000000000E-01,1.23479235973732E-04,-6.80013958404647E-16,9.00000000000000E-01,9.97729252949034E-32,4.71548072529708E-15,0.00000000000000E+00,-2.83967967497838E-14,-4.33849339364405E-15
3.00000000000000E-01,-1.25895113143149E-04,6.90621135463104E-16,6.90000000000000E-01,1.25895112585388E-04,-6.47099510105666E-16,9.00000000000000E-01,-1.72211898481606E-31,4.68180513072755E-15,0.00000000000000E+00,5.58249532708586E-13,-4.33751749143056E-15
3.00000000000000E-01,-1.28266016857775E-04,6.90414437764498E-16,7.00000000000000E-01,1.28266016247177E-04,-6.13983340324534E-16,9.00000000000000E-01,-2.55903850589306E-31,4.64785716524586E-15,0.00000000000000E+00,6.10838209470967E-13,-4.33646829293504E-15
3.00000000000000E-01,-1.30591742074213E-04,6.90204926178548E-16,7.10000000000000E-01,1.30591741405971E-04,-5.80659782919570E-16,9.00000000000000E-01,-1.16682354872880E-32,4.61362964768171E-15,0.00000000000000E+00,6.68170215402277E-13,-4.33534425202933E-15
3.00000000000000E-01,-1.32872079757682E-04,6.89992557220462E-16,7.20000000000000E-01,1.32872079026122E-04,-5.47123052063492E-16,9.00000000000000E-01,-8.53009825565545E-32,4.57911532579726E-15,0.00000000000000E+00,7.31097708555433E-13,-4.33414387213469E-15
3.00000000000000E-01,-1.35106816195087E-04,6.89777289074493E-16,7.30000000000000E-01,1.35106815394785E-04,-5.13367282816733E-16,9.00000000000000E-01,-9.01292567243885E-32,4.54430692761067E-15,0.00000000000000E+00,7.99362185479953E-13,-4.33286571758111E-15
3.00000000000000E-01,-1.37295738721830E-04,6.89559081767382E-16,7.40000000000000E-01,1.37295738722391E-04,-4.79386489709148E-16,9.00000000000000E-01,-6.11592543722222E-32,4.50919714244667E-15,0.00000000000000E+00,-5.62774477065925E-16,-4.33150843631567E-15
3.00000000000000E-01,-1.39438635074510E-04,6.89337896810506E-16,7.50000000000000E-01,1.39438634116939E-04,-4.45174569651262E-16,9.00000000000000E-01,1.33585690241825E-31,4.47377860399558E-15,0.00000000000000E+00,9.55352867367066E-13,-4.33007073962970E-15
3.00000000000000E-01,-1.41535294767246E-04,6.89113700004619E-16,7.60000000000000E-01,1.41535294767749E-04,-4.10725441607594E-16,9.00000000000000E-01,-5.79402172819120E-32,4.43804413576399E-15,0.00000000000000E+00,-5.02659132480498E-16,-4.32855151068775E-15
3.00000000000000E-01,-1.43585510087240E-04,6.88886459057245E-16,7.70000000000000E-01,1.43585510087611E-04,-3.76032937509504E-16,9.00000000000000E-01,-1.06224359066960E-31,4.40198654918666E-15,0.00000000000000E+00,-3.71869944568109E-16,-4.32694970931291E-15
3.00000000000000E-01,-1.45589081418200E-04,6.88656146410534E-16,7.80000000000000E-01,1.45589081418594E-04,-3.41090919955273E-16,9.00000000000000E-01,-9.97865266900693E-32,4.36559887745158E-15,0.00000000000000E+00,-3.93940810924386E-16,-4.32526449092563E-15
3.00000000000000E-01,-1.47545818258922E-04,6.88422738424948E-16,7.90000000000000E-01,1.47545816896636E-04,-3.05893250785545E-16,9.00000000000000E-01,-1.80259360402581E-31,4.32887430997214E-15,0.00000000000000E+00,1.35564714042677E-12,-4.32349517156887E-15
3.00000000000000E-01,-1.49455545729169E-04,6.88186217735344E-16,8.00000000000000E-01,1.49455544244323E-04,-2.70433904053792E-16,9.00000000000000E-01,-6.11590138971701E-32,4.29180640322821E-15,0.00000000000000E+00,1.47654489626570E-12,-4.32164132812948E-15
3.00000000000000E-01,-1.51318104264896E-04,6.87946571823415E-16,8.10000000000000E-01,1.51318102648752E-04,-2.34706899981193E-16,9.00000000000000E-01,-2.10839047314542E-31,4.25438895550659E-15,0.00000000000000E+00,1.60587712551443E-12,-4.31970273759453E-15
3.00000000000000E-01,-1.53133356460020E-04,6.87703795111282E-16,8.20000000000001E-01,1.53133354703332E-04,-1.98706406843458E-16,9.00000000000000E-01,6.92070914108515E-32,4.21661619662146E-15,0.00000000000000E+00,1.74410323652890E-12,-4.31767946693885E-15
3.00000000000000E-01,-1.54901192717687E-04,6.87457890123064E-16,8.30000000000000E-01,1.54901192718256E-04,-1.62426809059689E-16,9.00000000000000E-01,-4.14434147666181E-32,4.17848290429683E-15,0.00000000000000E+00,-5.68954632240712E-16,-4.31557192257321E-15
3.00000000000000E-01,-1.56621528448296E-04,6.87208865617635E-16,8.40000000000001E-01,1.56621528448663E-04,-1.25862595868582E-16,9.00000000000000E-01,-1.69395252491568E-31,4.13998421447756E-15,0.00000000000000E+00,-3.69226287818000E-16,-4.31338076995669E-15
3.00000000000000E-01,-1.58294319908993E-04,6.86956741219940E-16,8.50000000000001E-01,1.58294319909518E-04,-8.90086326077076E-17,9.00000000000000E-01,-8.89226375072903E-32,4.10111608958537E-15,0.00000000000000E+00,-5.25389339311343E-16,-4.31110713524498E-15
3.00000000000000E-01,-1.59919562452231E-04,6.86701545767210E-16,8.60000000000001E-01,1.59919562452592E-04,-5.18600758420390E-17,9.00000000000000E-01,-2.01181651489684E-32,4.06187516487324E-15,0.00000000000000E+00,-3.60901853448598E-16,-4.30875253469489E-15
3.00000000000000E-01,-1.61497297497929E-04,6.86443318673614E-16,8.70000000000000E-01,1.61497297498041E-04,-1.44124471476588E-17,9.00000000000000E-01,-3.21890538566047E-32,4.02225888164168E-15,0.00000000000000E+00,-1.15133507997569E-16,-4.30631893546090E-15
3.00000000000000E-01,-1.63027617726308E-04,6.86182110677841E-16,8.80000000000001E-01,1.63027617726302E-04,2.33383187370845E-17,9.00000000000000E-01,-1.31975638935215E-31,3.98226556951497E-15,0.00000000000000E+00,1.12062269182109E-18,-4.30380879034910E-15
3.00000000000000E-01,-1.64510672161528E-04,6.85917984529668E-16,8.90000000000001E-01,1.64510672162138E-04,6.13958357090867E-17,9.00000000000000E-01,3.21920162810842E-33,3.94189451666617E-15,0.00000000000000E+00,-6.10985491700593E-16,-4.30122507050190E-15
3.00000000000000E-01,-1.65946670926054E-04,6.85651015604412E-16,9.00000000000001E-01,1.65946670926619E-04,9.97632110782072E-17,9.00000000000000E-01,4.82841458133841E-32,3.90114605484675E-15,0.00000000000000E+00,-5.64313695832353E-16,-4.29857129573246E-15
3.00000000000000E-01,-1.67335889725652E-04,6.85381292396248E-16,9.10000000000001E-01,1.67335889726221E-04,1.38443006465458E-16,9.00000000000000E-01,2.89705839600194E-32,3.86002162343164E-15,0.00000000000000E+00,-5.70055440705296E-16,-4.29585155989270E-15
3.00000000000000E-01,-1.68678672972040E-04,6.85108917013232E-16,9.20000000000001E-01,1.68678672972508E-04,1.77437189914423E-16,9.00000000000000E-01,7.08163215527930E-32,3.81852384405242E-15,0.00000000000000E+00,-4.68656328147657E-16,-4.29307055803552E-15
3.00000000000000E-01,-1.69975438470358E-04,6.84834005152606E-16,9.30000000000001E-01,1.69975438470957E-04,2.16747151829719E-16,9.00000000000000E-01,-3.94313167137596E-32,3.77665650682567E-15,0.00000000000000E+00,-5.99455667374303E-16,-4.29023358862161E-15
3.00000000000000E-01,-1.71226677965724E-04,6.84556686448644E-16,9.40000000000001E-01,1.71226677966239E-04,2.56373642058494E-16,9.00000000000000E-01,3.86273681907476E-32,3.73442465604985E-15,0.00000000000000E+00,-5.15530374527008E-16,-4.28734657653651E-15
3.00000000000000E-01,-1.72432958913310E-04,6.84277104297402E-16,9.50000000000001E-01,1.72432958913758E-04,2.96316775828863E-16,9.00000000000000E-01,5.95501701039853E-32,3.69183458267897E-15,0.00000000000000E+00,-4.50733603865306E-16,-4.28441607118407E-15
3.00000000000000E-01,-1.73594924434373E-04,6.83995415589354E-16,9.60000000000001E-01,1.73594924434949E-04,3.36576031697528E-16,9.00000000000000E-01,2.25329573548260E-32,3.64889382136592E-15,0.00000000000000E+00,-5.76889544596592E-16,-4.28144924144019E-15
3.00000000000000E-01,-1.74713292152900E-04,6.83711790262904E-16,9.70000000000001E-01,1.74713292153469E-04,3.77150254761699E-16,9.00000000000000E-01,-2.53490204087580E-32,3.60561113433361E-15,0.00000000000000E+00,-5.69770253582550E-16,-4.27845386216180E-15
3.00000000000000E-01,-1.75788851733218E-04,6.83426410682943E-16,9.80000000000001E-01,1.75788851733788E-04,4.18037671481072E-16,9.00000000000000E-01,-1.12661969044962E-31,3.56199647631387E-15,0.00000000000000E+00,-5.70654599315771E-16,-4.27543829334417E-15
3.00000000000000E-01,-1.76822461673442E-04,6.83139470744776E-16,9.90000000000001E-01,1.76822461673897E-04,4.59235920393602E-16,9.00000000000000E-01,-3.54080653338725E-32,3.51806093047900E-15,0.00000000000000E+00,-4.55709297512330E-16,-4.27241144594647E-15
3.00000000000000E-01,-1.77815044104626E-04,6.82851174983646E-16,1.00000000000000E+00,1.77815044105215E-04,5.00742074812697E-16,9.00000000000000E-01,-2.44637856730199E-31,3.47381665359746E-15,0.00000000000000E+00,-5.88922707629999E-16,-4.26938274890230E-15
3.00000000000000E-01,-1.77815044104590E-04,6.82851174983647E-16,1.00000000000000E+00,1.77815044105116E-04,5.00742074808818E-16,9.00000000000000E-01,-2.44637754785365E-31,3.47381665360152E-15,0.00000000000000E+00,-5.26065074293627E-16,-4.26938274890225E-15
3.00000000000000E-01,-1.85718625721885E-04,6.79943941748298E-16,1.10000000000000E+00,1.85718625690057E-04,9.31730612922857E-16,9.00000000000000E-01,9.17391199337704E-32,3.01770088876596E-15,0.00000000000000E+00,3.17631052187894E-14,-4.24134191853101E-15
3.00000000000000E-01,-1.90734177850883E-04,6.77156339347361E-16,1.20000000000000E+00,1.90734171228176E-04,1.38707618695179E-15,9.00000000000000E-01,2.46247919875054E-31,2.54895053092892E-15,0.00000000000000E+00,6.62578580062514E-12,-4.22516569150331E-15
3.00000000000000E-01,-1.93841232763211E-04,6.74677994960447E-16,1.30000000000000E+00,1.93841232754400E-04,1.85473113665715E-15,9.00000000000000E-01,3.86278319928622E-32,2.08829992618885E-15,0.00000000000000E+00,8.81088348522758E-15,-4.22972053972660E-15
3.00000000000000E-01,-1.95757484806745E-04,6.72582874589523E-16,1.40000000000000E+00,1.95757484767159E-04,2.30656217957648E-15,9.00000000000000E-01,4.98936121924224E-32,1.66632066710472E-15,0.00000000000000E+00,3.95858257455173E-14,-4.25751033884585E-15
3.00000000000000E-01,-1.97001031459594E-04,6.70813161432347E-16,1.50000000000000E+00,1.97001031455821E-04,2.70109359760862E-15,9.00000000000000E-01,2.57517459625592E-32,1.32027425108198E-15,0.00000000000000E+00,3.77307967757796E-15,-4.30425421385578E-15
3.00000000000000E-01,-1.97909523693274E-04,6.69249530237876E-16,1.60000000000000E+00,1.97909523693821E-04,3.02297997499617E-15,9.00000000000000E-01,-1.06224070330064E-31,1.05817611287498E-15,0.00000000000000E+00,-5.46933292357093E-16,-4.36249749130964E-15
3.00000000000000E-01,-1.98663041970237E-04,6.67791602239524E-16,1.70000000000000E+00,1.98663041970943E-04,3.28862743304172E-15,9.00000000000000E-01,-7.72538929068157E-32,8.57421588405896E-16,0.00000000000000E+00,-7.06931197316285E-16,-4.42593361188459E-15
3.00000000000000E-01,-1.99335148508025E-04,6.66393528412173E-16,1.80000000000000E+00,1.99335148508758E-04,3.51684875949010E-15,9.00000000000000E-01,7.32308032310902E-32,6.95881668947149E-16,0.00000000000000E+00,-7.34443556905238E-16,-4.49119777438335E-15
3.00000000000000E-01,-1.99953412075302E-04,6.65041060268021E-16,1.90000000000000E+00,1.99953412076137E-04,3.71913883295997E-15,9.00000000000000E-01,-1.44851624099987E-31,5.60509052545852E-16,0.00000000000000E+00,-8.35913822419054E-16,-4.55671840510014E-15
3.00000000000000E-01,-2.00530240264994E-04,6.63729539759823E-16,2.00000000000000E+00,2.00530240265856E-04,3.90170897441061E-15,9.00000000000000E-01,-1.85087869811946E-31,4.44195530816225E-16,0.00000000000000E+00,-8.63114717249311E-16,-4.62158664585754E-15
3.00000000000000E-01,-2.01071763859651E-04,6.62457416216841E-16,2.10000000000000E+00,2.01071763877645E-04,4.06826614347888E-15,9.00000000000000E-01,1.93138305199415E-32,3.42583598426101E-16,0.00000000000000E+00,-1.79948057866895E-14,-4.68514494187459E-15
3.00000000000000E-01,-2.01584002728391E-04,6.61220578980597E-16,2.20000000000000E+00,2.01584002729298E-04,4.22175955544540E-15,9.00000000000000E-01,1.25538191187345E-31,2.52245170553511E-16,0.00000000000000E+00,-9.07390672396658E-16,-4.74691766991339E-15
3.00000000000000E-01,-2.02071510748945E-04,6.60015199563326E-16,2.30000000000000E+00,2.02071510749890E-04,4.36437278483428E-15,9.00000000000000E-01,8.36923763784418E-32,1.70969798632142E-16,0.00000000000000E+00,-9.45702057419882E-16,-4.80689129138660E-15
3.00000000000000E-01,-2.02537648174142E-04,6.58838008229745E-16,2.40000000000000E+00,2.02537648175123E-04,4.49772385196169E-15,9.00000000000000E-01,-4.18456563111201E-32,9.75443283582995E-17,0.00000000000000E+00,-9.81652982693955E-16,-4.86547357478797E-15
3.00000000000000E-01,-2.02985629821486E-04,6.57685422153326E-16,2.50000000000000E+00,2.02985629821795E-04,4.62308459925581E-15,9.00000000000000E-01,-1.44851173191008E-31,3.11072403898992E-17,0.00000000000000E+00,-3.46531332032340E-16,-4.92306478940041E-15
3.00000000000000E-01,-2.03417932978131E-04,6.56554529036004E-16,2.60000000000000E+00,2.03417932937913E-04,4.74130787481547E-15,9.00000000000000E-01,-1.06224316844645E-31,-2.89915412740723E-17,0.00000000000000E+00,-2.24594005923768E-15,-4.97986023327402E-15
3.00000000000000E-01,-2.03836500970384E-04,6.55442922458360E-16,2.70000000000000E+00,2.03836500971179E-04,4.85296243310957E-15,9.00000000000000E-01,-2.18886603839100E-31,-8.32456315980530E-17,0.00000000000000E+00,-8.74695403848707E-16,-5.03593737847042E-15
3.00000000000000E-01,-2.04243288381345E-04,6.54347962306153E-16,2.80000000000000E+00,2.04243288381723E-04,4.95870244374292E-15,9.00000000000000E-01,-9.49579497816440E-32,-1.32274519804336E-16,0.00000000000000E+00,-1.18018353390195E-15,-5.09132952419288E-15
3.00000000000000E-01,-2.04639935979166E-04,6.53267157895322E-16,2.90000000000000E+00,2.04639935979536E-04,5.05944007718484E-15,9.00000000000000E-01,1.60949092330300E-32,-1.76940470562910E-16,0.00000000000000E+00,-1.27782585947891E-15,-5.14607584049665E-15
3.00000000000000E-01,-2.05028037043398E-04,6.52198029690465E-16,3.00000000000000E+00,2.05028037044537E-04,5.15612503309605E-15,9.00000000000000E-01,-9.33484605874508E-32,-2.18168575553777E-16,0.00000000000000E+00,-1.17392702824229E-15,-5.20018707040819E-15
3.00000000000000E-01,-2.05408780014122E-04,6.51138618670769E-16,3.10000000000000E+00,2.05408781718972E-04,5.24954206794468E-15,9.00000000000000E-01,-1.57727228181240E-31,-2.56711753362227E-16,0.00000000000000E+00,-1.55690318176527E-12,-5.25368110482546E-15
3.00000000000000E-01,-2.05783053559458E-04,6.50087421157138E-16,3.20000000000000E+00,2.05783053560670E-04,5.34028476818545E-15,9.00000000000000E-01,-1.64965897471368E-32,-2.93132450859713E-16,0.00000000000000E+00,-1.25598219965569E-15,-5.30657281217782E-15
3.00000000000000E-01,-2.06151558416404E-04,6.49043265646760E-16,3.30000000000000E+00,2.06151558601884E-04,5.42879514016978E-15,9.00000000000000E-01,-1.15076268758175E-31,-3.27847636838782E-16,0.00000000000000E+00,-1.82207091348203E-13,-5.35886693457682E-15
3.00000000000000E-01,-2.06515022568104E-04,6.48004966136710E-16,3.40000000000000E+00,2.06515022569571E-04,5.51540748619291E-15,9.00000000000000E-01,3.21912050063711E-33,-3.61183001539780E-16,0.00000000000000E+00,-1.28174718236131E-15,-5.41054546062032E-15
3.00000000000000E-01,-2.06873896264230E-04,6.46971733127229E-16,3.50000000000000E+00,2.06873896265560E-04,5.60036354193661E-15,9.00000000000000E-01,-1.27147252821787E-31,-3.93364749448944E-16,0.00000000000000E+00,-1.33049784188127E-15,-5.46158845679589E-15
3.00000000000000E-01,-2.07228584987319E-04,6.45942913038525E-16,3.60000000000000E+00,2.07228584988645E-04,5.68383388484957E-15,9.00000000000000E-01,1.28759841339928E-32,-4.24561218297318E-16,0.00000000000000E+00,-1.34834811968619E-15,-5.51194800890027E-15
3.00000000000000E-01,-2.07579371854130E-04,6.44918051424540E-16,3.70000000000000E+00,2.07579371914947E-04,5.76593177491203E-15,9.00000000000000E-01,-2.25323254806944E-32,-4.54890882606827E-16,0.00000000000000E+00,-6.06403965330602E-14,-5.56154398391599E-15
3.00000000000000E-01,-2.07926474181923E-04,6.43896826928104E-16,3.80000000000000E+00,2.07926474183316E-04,5.84673853376216E-15,9.00000000000000E-01,-1.97158503103421E-31,-4.84439144833060E-16,0.00000000000000E+00,-1.39370599113942E-15,-5.61025603661456E-15
3.00000000000000E-01,-2.08270067968707E-04,6.42878997482567E-16,3.90000000000000E+00,2.08270068252656E-04,5.92636603624390E-15,9.00000000000000E-01,-2.41405993111377E-33,-5.13271661119104E-16,0.00000000000000E+00,-2.83471525071910E-13,-5.65795625793315E-15
3.00000000000000E-01,-2.08610166906881E-04,6.41864555173175E-16,4.00000000000000E+00,2.08610166908326E-04,6.00504165427541E-15,9.00000000000000E-01,-1.48070110499414E-31,-5.41434567411869E-16,0.00000000000000E+00,-1.44437293548693E-15,-5.70460060956118E-15
3.00000000000000E-01,-2.08947096817303E-04,6.40853007667404E-16,4.10000000000000E+00,2.08947096818758E-04,6.08309361552103E-15,9.00000000000000E-01,7.88635824266710E-32,-5.69001814976352E-16,0.00000000000000E+00,-1.45542103191864E-15,-5.75020130997702E-15
3.00000000000000E-01,-2.09281057260308E-04,6.39843983191032E-16,4.20000000000000E+00,2.09281057261789E-04,6.16080493915055E-15,9.00000000000000E-01,7.84615827332988E-32,-5.96039781961908E-16,0.00000000000000E+00,-1.48126386529711E-15,-5.79472497455682E-15
3.00000000000000E-01,-2.09612173367714E-04,6.38837186563142E-16,4.30000000000000E+00,2.09612173369148E-04,6.23832360945763E-15,9.00000000000000E-01,-4.82836644454131E-32,-6.22608665970063E-16,0.00000000000000E+00,-1.50877228611621E-15,-5.83791472847166E-15
3.00000000000000E-01,-2.09940740244126E-04,6.37832054004592E-16,4.40000000000000E+00,2.09940740245682E-04,6.31564575685759E-15,9.00000000000000E-01,8.57040686611648E-32,-6.48775371557453E-16,0.00000000000000E+00,-1.56592011339518E-15,-5.87907414789097E-15
3.00000000000000E-01,-2.10266912364988E-04,6.36828228853254E-16,4.50000000000000E+00,2.10266912366586E-04,6.39244549649646E-15,9.00000000000000E-01,-1.28757921534454E-32,-6.74586692198245E-16,0.00000000000000E+00,-1.59985831688613E-15,-5.91750136445509E-15
3.00000000000000E-01,-2.10590761908060E-04,6.35825449247812E-16,4.60000000000000E+00,2.10590761909710E-04,6.46836547612375E-15,9.00000000000000E-01,-9.17392061628602E-32,-7.00072718252160E-16,0.00000000000000E+00,-1.65145612342714E-15,-5.95391339255784E-15
3.00000000000000E-01,-2.10912496292520E-04,6.34823349993942E-16,4.70000000000000E+00,2.10912496294218E-04,6.54344655073256E-15,9.00000000000000E-01,-1.09443137899428E-31,-7.25270169693004E-16,0.00000000000000E+00,-1.69861887731280E-15,-5.98931099423097E-15
3.00000000000000E-01,-2.11232272145693E-04,6.33821649538440E-16,4.80000000000000E+00,2.11232272245569E-04,6.61759266968021E-15,9.00000000000000E-01,-2.80046288183270E-31,-7.50205818276001E-16,0.00000000000000E+00,-9.98737616389786E-14,-6.02412033271261E-15
3.00000000000000E-01,-2.11550269179378E-04,6.32820065771350E-16,4.90000000000000E+00,2.11550269181152E-04,6.69093554003347E-15,9.00000000000000E-01,-1.12659592639262E-32,-7.74904681570953E-16,0.00000000000000E+00,-1.77398489627911E-15,-6.05845466051496E-15
3.00000000000000E-01,-2.11866569439291E-04,6.31818530042878E-16,5.00000000000000E+00,2.11866570214234E-04,6.76358392745654E-15,9.00000000000000E-01,-1.12662160426766E-31,-7.99383155092357E-16,0.00000000000000E+00,-7.74875749346799E-13,-6.09235737090492E-15
3.00000000000000E-01,-2.12181216453671E-04,6.30817038000069E-16,5.10000000000000E+00,2.12181216552597E-04,6.83544201396299E-15,9.00000000000000E-01,1.06224670859351E-31,-8.23652300578671E-16,0.00000000000000E+00,-9.89254586426460E-14,-6.12589570490093E-15
3.00000000000000E-01,-2.12494242652028E-04,6.29815624005655E-16,5.20000000000000E+00,2.12494242653867E-04,6.90646975026655E-15,9.00000000000000E-01,-2.06010700634082E-31,-8.47720854080266E-16,0.00000000000000E+00,-1.83866914640588E-15,-6.15911420672087E-15
3.00000000000000E-01,-2.12805677511367E-04,6.28814335555069E-16,5.30000000000000E+00,2.12805677926148E-04,6.97670998239375E-15,9.00000000000000E-01,-5.47215258616481E-32,-8.71595776838690E-16,0.00000000000000E+00,-4.14773504018317E-13,-6.19203119117358E-15
3.00000000000000E-01,-2.13115550080356E-04,6.27813221539328E-16,5.40000000000000E+00,2.13115550597775E-04,7.04623981120952E-15,9.00000000000000E-01,-2.89701788174246E-32,-8.95282506358445E-16,0.00000000000000E+00,-5.17416203539944E-13,-6.22465305275796E-15
3.00000000000000E-01,-2.13423888142598E-04,6.26812330229224E-16,5.50000000000000E+00,2.13423888640768E-04,7.11512334041536E-15,9.00000000000000E-01,2.13656328427677E-31,-9.18784931414752E-16,0.00000000000000E+00,-4.98167633189388E-13,-6.25698811665573E-15
3.00000000000000E-01,-2.13730717400341E-04,6.25811707380356E-16,5.60000000000000E+00,2.13730717744136E-04,7.18339761724403E-15,9.00000000000000E-01,6.43787065888927E-32,-9.42105229591042E-16,0.00000000000000E+00,-3.43792914356844E-13,-6.28904965391475E-15
3.00000000000000E-01,-2.14036065226455E-04,6.24811396636576E-16,5.70000000000000E+00,2.14036065440489E-04,7.25108612729347E-15,9.00000000000000E-01,-8.69109012471957E-32,-9.65244154783450E-16,0.00000000000000E+00,-2.14032619055688E-13,-6.32084961779970E-15
3.00000000000000E-01,-2.14339957997795E-04,6.23811437514160E-16,5.80000000000000E+00,2.14339958257868E-04,7.31820735471569E-15,9.00000000000000E-01,-3.98341276934424E-32,-9.88200313199262E-16,0.00000000000000E+00,-2.60072027803561E-13,-6.35239554180420E-15
3.00000000000000E-01,-2.14642287108709E-04,6.22812085290576E-16,5.90000000000000E+00,2.14642287110688E-04,7.38478324368146E-15,9.00000000000000E-01,-1.31975687868807E-31,-1.01096119755359E-15,0.00000000000000E+00,-1.97756015576333E-15,-6.38369982844922E-15
3.00000000000000E-01,-2.14943133541032E-04,6.21813312717659E-16,6.00000000000000E+00,2.14943133543016E-04,7.45082714536768E-15,9.00000000000000E-01,-2.15667466408944E-31,-1.03352713191723E-15,0.00000000000000E+00,-1.98370340376023E-15,-6.41475555232485E-15
3.00000000000000E-01,-2.15242511452535E-04,6.20815206803391E-16,6.10000000000000E+00,2.15242511454531E-04,7.51633215177851E-15,9.00000000000000E-01,2.25326631099286E-32,-1.05589324083772E-15,0.00000000000000E+00,-1.99533044965507E-15,-6.44556559716987E-15
3.00000000000000E-01,-2.15540392717456E-04,6.19817925499024E-16,6.20000000000000E+00,2.15540392891968E-04,7.58128073481433E-15,9.00000000000000E-01,-8.04727514668620E-32,-1.07805273580404E-15,0.00000000000000E+00,-1.74511963421019E-13,-6.47614017113213E-15
3.00000000000000E-01,-2.15836753560527E-04,6.18821605630723E-16,6.30000000000000E+00,2.15836753712698E-04,7.64566658366873E-15,9.00000000000000E-01,-9.97863278094529E-32,-1.10000257968212E-15,0.00000000000000E+00,-1.52170073755566E-13,-6.50648845272673E-15
3.00000000000000E-01,-2.16131563007818E-04,6.17826336738372E-16,6.40000000000000E+00,2.16131563222176E-04,7.70950188851159E-15,9.00000000000000E-01,-7.72538418805444E-32,-1.12174457133736E-15,0.00000000000000E+00,-2.14358148436711E-13,-6.53661948878567E-15
3.00000000000000E-01,-2.16424876428801E-04,6.16832080646133E-16,6.50000000000000E+00,2.16424876479882E-04,7.77281083265223E-15,9.00000000000000E-01,-1.06224081026968E-31,-1.14329418019822E-15,0.00000000000000E+00,-5.10807930573412E-14,-6.56653737434503E-15
3.00000000000000E-01,-2.16716764773951E-04,6.15838766166776E-16,6.60000000000000E+00,2.16716765053205E-04,7.83562638076982E-15,9.00000000000000E-01,2.73612072398846E-32,-1.16467384600734E-15,0.00000000000000E+00,-2.79254225386264E-13,-6.59624515728245E-15
3.00000000000000E-01,-2.17007251928628E-04,6.14846349774625E-16,6.69999999999999E+00,2.17007251930729E-04,7.89798109221665E-15,9.00000000000000E-01,-2.57513570960739E-31,-1.18590298410491E-15,0.00000000000000E+00,-2.10083427014565E-15,-6.62575032663268E-15
3.00000000000000E-01,-2.17296262465272E-04,6.13854905331184E-16,6.80000000000000E+00,2.17296262467382E-04,7.95989787742878E-15,9.00000000000000E-01,-2.57512072841904E-32,-1.20699086757576E-15,0.00000000000000E+00,-2.11029384613357E-15,-6.65506951951536E-15
3.00000000000000E-01,-2.17584018623985E-04,6.12864081975270E-16,6.89999999999999E+00,2.17584018720498E-04,8.02139073233761E-15,9.00000000000000E-01,-2.57512596216983E-32,-1.22796283252738E-15,0.00000000000000E+00,-9.65124129913568E-14,-6.68419593446284E-15
