Vs,Vg,Vd,Is,Ig,Id,Ib,Qs,Qg,Qd,Qb,y
0.7,1.05,0.038461538,0.000125316,-3.60515E-31,-0.000125316,-1.52347E-16,9.60955E-16,7.11034E-15,-2.8386E-15,-4.84476E-15,0
0.7,1.2,0.153846154,0.000125291,6.88846E-31,-0.000125291,-9.40246E-16,9.10772E-16,7.42998E-15,-2.89542E-15,-5.05734E-15,0
0.7,1,-2.19326E-33,0.000125019,3.34764E-31,-0.000125019,-3.25746E-16,9.7825E-16,7.00974E-15,-2.82396E-15,-4.77614E-15,0
0.7,1,7.8E-34,0.000125,5.15E-32,-0.000125,1.17E-16,9.78E-16,7.01E-15,-2.82E-15,-4.78E-15,0
0.4,1.15,2.56E-33,0.000125,1.29E-31,-0.000125,-1.66E-16,7.49E-16,8.37E-15,-3.58E-15,-5.16E-15,0
0.6,1.35,0.192307692,0.000124909,-1.28762E-31,-0.000124909,-3.73329E-16,8.12179E-16,8.41994E-15,-3.41966E-15,-5.42428E-15,0
0.4,1.15,-4.61428E-33,0.000124746,-2.31758E-31,-0.000124746,-1.58643E-16,7.49236E-16,8.37462E-15,-3.57582E-15,-5.15998E-15,0
0.6,1.25,0.153846154,0.000124705,1.54511E-31,-0.000124705,-4.78258E-16,8.38809E-16,7.89554E-15,-3.15038E-15,-5.19589E-15,0
0.6,1.5,0.230769231,0.000124621,5.02147E-31,-0.000124621,-1.01196E-15,7.74412E-16,9.3699E-15,-3.94776E-15,-5.80818E-15,0
0.7,1.25,0.192307692,0.000124512,-2.57513E-31,-0.000124512,-8.75533E-16,8.94868E-16,7.55086E-15,-2.92299E-15,-5.1347E-15,0
0.7,1.5,0.307692308,0.00012403,5.92277E-31,-0.00012403,-4.21137E-16,8.24314E-16,8.72346E-15,-3.49327E-15,-5.66624E-15,0
0.4,1.3,0.038461538,0.000123733,8.36915E-31,-0.000123733,-2.73252E-16,7.12293E-16,9.3351E-15,-4.10791E-15,-5.55122E-15,0
0.5,1.1,0.038461538,0.000123354,-9.6547E-33,-0.000123354,-5.24115E-16,8.2191E-16,7.63038E-15,-3.10602E-15,-4.95829E-15,0
0.5,1.3,0.115384615,0.000123261,5.66525E-31,-0.000123261,-2.82656E-16,7.69517E-16,8.686E-15,-3.64654E-15,-5.42079E-15,0
0.5,1.5,0.153846154,0.000123207,-1.93135E-31,-0.000123207,-2.61846E-16,7.21E-16,1.00484E-14,-4.4252E-15,-5.95577E-15,0
0.7,1.5,0.31,0.000123,-1.16E-31,-0.000123,-4.08E-16,8.24E-16,8.72E-15,-3.49E-15,-5.67E-15,0
0.7,1.3,0.230769231,0.000122739,8.24039E-31,-0.000122739,-6.76193E-16,8.79495E-16,7.68915E-15,-2.96068E-15,-5.21991E-15,0
0.6,1,1.81437E-33,0.000121495,-1.6256E-31,-0.000121495,-2.46514E-16,9.14095E-16,7.10125E-15,-2.85739E-15,-4.77007E-15,0
0.6,1.05,0.038461538,0.000121402,-1.41633E-31,-0.000121402,-6.71121E-16,8.97921E-16,7.20895E-15,-2.87574E-15,-4.84322E-15,0
0.6,1.45,0.230769231,0.000121393,6.43742E-32,-0.000121393,-1.84733E-16,7.86631E-16,9.00431E-15,-3.72654E-15,-5.6761E-15,0
0.6,1.1,0.076923077,0.000121001,-7.08164E-31,-0.000121001,-9.28144E-16,8.82193E-16,7.32244E-15,-2.89776E-15,-4.91893E-15,0
0.6,1,1.41E-33,0.000121,-2.57E-32,-0.000121,-1.91E-16,9.14E-16,7.1E-15,-2.86E-15,-4.77E-15,0
0.5,1.45,0.153846154,0.000120736,-2.0762E-31,-0.000120736,-2.73582E-16,7.32808E-16,9.67038E-15,-4.19592E-15,-5.81888E-15,0
0.4,1.25,0.038461538,0.000120648,-5.1497E-32,-0.000120648,-2.95341E-16,7.24335E-16,8.96708E-15,-3.88533E-15,-5.4179E-15,0
0.4,1.5,0.076923077,0.000120235,-3.34773E-31,-0.000120235,-1.76098E-16,6.65281E-16,1.07505E-14,-4.92071E-15,-6.10655E-15,0
0.4,1.1,3.24807E-34,0.000120027,1.23606E-30,-0.000120027,-1.84207E-16,7.6183E-16,8.03361E-15,-3.37037E-15,-5.03708E-15,0
0.4,1.1,3.29E-34,0.00012,-6.7E-31,-0.00012,-1.81E-16,7.62E-16,8.03E-15,-3.37E-15,-5.04E-15,0
0.6,1.15,0.115384615,0.000119981,7.5966E-31,-0.000119981,-7.60468E-16,8.66984E-16,7.44703E-15,-2.92636E-15,-4.99968E-15,0
0.6,1.3,0.192307692,0.000119933,4.12013E-31,-0.000119933,-4.59078E-16,8.25038E-16,8.08341E-15,-3.21661E-15,-5.30373E-15,0
0.7,1.45,0.307692308,0.000119708,-5.15018E-32,-0.000119708,-4.31267E-16,8.37172E-16,8.37605E-15,-3.28337E-15,-5.54166E-15,0
0.5,1.15,0.076923077,0.000119664,-3.66958E-31,-0.000119664,-4.35064E-16,8.08094E-16,7.79999E-15,-3.15988E-15,-5.0602E-15,0
0.7,1.35,0.269230769,0.000119548,6.43789E-32,-0.000119548,-5.74019E-16,8.64657E-16,7.85126E-15,-3.01242E-15,-5.31541E-15,0
0.5,1.25,0.115384615,0.000119128,5.15083E-32,-0.000119128,-3.13905E-16,7.81991E-16,8.33534E-15,-3.43487E-15,-5.29434E-15,0
0.7,1.45,0.31,0.000119,-1.42E-31,-0.000119,-4.7E-16,8.37E-16,8.37E-15,-3.27E-15,-5.54E-15,0
0.4,1.45,0.076923077,0.000118306,5.02147E-31,-0.000118306,-1.98536E-16,6.76775E-16,1.03637E-14,-4.6856E-15,-5.96643E-15,0
0.5,1.4,0.153846154,0.000118006,1.80261E-31,-0.000118006,-2.70179E-16,7.44759E-16,9.29659E-15,-3.9694E-15,-5.68364E-15,0
0.6,1.2,0.153846154,0.000117856,-3.21889E-31,-0.000117856,-5.71008E-16,8.52323E-16,7.59058E-15,-2.9661E-15,-5.0888E-15,0
0.6,1.4,0.230769231,0.000117776,-5.24689E-31,-0.000117776,-3.70924E-16,7.99027E-16,8.64514E-15,-3.50934E-15,-5.54661E-15,0
0.4,1.2,0.038461538,0.000117203,2.96137E-31,-0.000117203,-3.08087E-16,7.36534E-16,8.60501E-15,-3.66652E-15,-5.28692E-15,0
0.5,1,1.14E-33,0.000117,-9.01E-32,-0.000117,-1.77E-16,8.5E-16,7.21E-15,-2.9E-15,-4.77E-15,0
0.5,1,3.73584E-34,0.000116966,-3.86274E-32,-0.000116966,-1.85904E-16,8.50381E-16,7.21062E-15,-2.90027E-15,-4.77287E-15,0
0.4,1.4,0.076923077,0.000116199,-1.03E-31,-0.000116199,-1.75039E-16,6.88392E-16,9.97981E-15,-4.45241E-15,-5.8274E-15,0
0.3,1.5,2.03084E-34,0.00011603,-8.49801E-31,-0.00011603,-1.58776E-16,6.07694E-16,1.147E-14,-5.43081E-15,-6.25824E-15,0
0.3,1.5,-1.28E-34,0.000116,2.58E-31,-0.000116,-1.31E-16,6.08E-16,1.15E-14,-5.43E-15,-6.26E-15,0
0.7,1.15,0.153846154,0.000115942,-2.44642E-31,-0.000115942,-7.38667E-16,9.26091E-16,7.16932E-15,-2.73574E-15,-4.97173E-15,0
0.7,1.1,0.115384615,0.000115933,3.09011E-31,-0.000115933,-2.82537E-16,9.42844E-16,7.06313E-15,-2.71653E-15,-4.90153E-15,0
0.7,1.05,0.076923077,0.000115751,-1.28753E-31,-0.000115751,-1.89938E-16,9.59914E-16,6.96026E-15,-2.69957E-15,-4.83273E-15,0
0.5,1.05,0.038461538,0.000115672,-2.06007E-31,-0.000115672,-8.3075E-16,8.35603E-16,7.33943E-15,-2.92999E-15,-4.85714E-15,0
0.7,1.2,0.192307692,0.000115651,3.21889E-31,-0.000115651,-9.76306E-16,9.0973E-16,7.2811E-15,-2.75837E-15,-5.0445E-15,0
0.7,1,0.038461538,0.000115457,7.72507E-32,-0.000115457,2.84274E-14,9.77227E-16,6.85959E-15,-2.68432E-15,-4.76463E-15,0
0.7,0.95,2.90515E-33,0.000115094,1.73822E-31,-0.000115094,-2.61306E-16,9.94673E-16,6.76027E-15,-2.67047E-15,-4.69666E-15,0
0.4,1.05,2.24E-33,0.000115,2.06E-31,-0.000115,-1.5E-16,7.75E-16,7.7E-15,-3.17E-15,-4.92E-15,0
0.3,1.45,-4.38E-35,0.000115,4.38E-31,-0.000115,-1.4E-16,6.19E-16,1.11E-14,-5.19E-15,-6.12E-15,0
0.7,0.95,-9.62E-34,0.000115,-2.83E-31,-0.000115,-1.9E-16,9.95E-16,6.76E-15,-2.67E-15,-4.7E-15,0
0.5,1.35,0.153846154,0.000114972,-3.34768E-31,-0.000114972,-2.85859E-16,7.56862E-16,8.92782E-15,-3.7461E-15,-5.55036E-15,0
0.7,1.4,0.307692308,0.000114785,2.83267E-31,-0.000114785,-3.68756E-16,8.50294E-16,8.03853E-15,-3.0794E-15,-5.42131E-15,0
0.7,1.25,0.230769231,0.000114743,9.01309E-32,-0.000114743,-7.75125E-16,8.93851E-16,7.40387E-15,-2.78735E-15,-5.12239E-15,0
0.4,1.05,4.78591E-33,0.000114649,-3.09012E-31,-0.000114649,-1.49638E-16,7.74653E-16,7.70344E-15,-3.1714E-15,-4.91879E-15,0
0.3,1.45,2.01838E-34,0.000114501,2.25323E-32,-0.000114501,-1.86165E-16,6.18922E-16,1.10769E-14,-5.19143E-15,-6.11586E-15,0
0.5,1.2,0.115384615,0.000114434,1.28761E-32,-0.000114434,-3.69835E-16,7.94675E-16,7.99387E-15,-3.22878E-15,-5.17173E-15,0
0.6,1.25,0.192307692,0.000114243,3.86275E-31,-0.000114243,-4.76921E-16,8.3817E-16,7.75861E-15,-3.02045E-15,-5.1883E-15,0
0.7,1.4,0.31,0.000114,-3.35E-31,-0.000114,-4.23E-16,8.5E-16,8.03E-15,-3.07E-15,-5.42E-15,0
0.4,1.35,0.076923077,0.000113886,4.37774E-31,-0.000113886,-1.91938E-16,7.00138E-16,9.59927E-15,-4.22145E-15,-5.68965E-15,0
0.6,1.35,0.230769231,0.000113692,-3.15457E-31,-0.000113692,-2.01195E-16,8.11621E-16,8.29366E-15,-3.29687E-15,-5.42027E-15,0
0.4,1.15,0.038461538,0.000113326,-3.34763E-31,-0.000113326,-3.48954E-16,7.48905E-16,8.25004E-15,-3.45214E-15,-5.15878E-15,0
0.5,1.1,0.076923077,0.000113148,-1.41631E-31,-0.000113148,-5.41406E-16,8.21366E-16,7.48893E-15,-2.97203E-15,-4.95033E-15,0
0.3,1.4,-5.87E-35,0.000113,-8.05E-32,-0.000113,-1.61E-16,6.3E-16,1.07E-14,-4.95E-15,-5.97E-15,0
0.3,1.4,1.96861E-34,0.000112846,-7.72535E-32,-0.000112846,-1.27234E-16,6.30261E-16,1.06858E-14,-4.95339E-15,-5.97423E-15,0
0.7,1.3,0.269230769,0.00011271,1.82834E-30,-0.00011271,-4.12604E-16,8.78518E-16,7.54583E-15,-2.82744E-15,-5.20889E-15,0
0.7,1.5,0.346153846,0.000112523,7.5966E-31,-0.000112523,-4.25706E-16,8.23511E-16,8.60126E-15,-3.37402E-15,-5.66251E-15,0
0.6,1.5,0.269230769,0.000112413,1.9313E-31,-0.000112413,-1.7479E-16,7.73927E-16,9.25638E-15,-3.83392E-15,-5.80805E-15,0
0.6,0.95,-1.14E-33,0.000112,4.51E-32,-0.000112,-1.77E-16,9.3E-16,6.85E-15,-2.7E-15,-4.69E-15,0
0.6,1,0.038461538,0.000111894,-1.41637E-31,-0.000111894,-2.6558E-16,9.13233E-16,6.9506E-15,-2.71735E-15,-4.75864E-15,0
0.6,0.95,1.81437E-33,0.000111819,1.8026E-31,-0.000111819,-1.82154E-16,9.29764E-16,6.84617E-15,-2.70081E-15,-4.68732E-15,0
0.6,1.05,0.076923077,0.000111779,-2.89703E-32,-0.000111779,-8.12329E-16,8.97082E-16,7.05863E-15,-2.73641E-15,-4.83143E-15,0
0.5,1.3,0.153846154,0.000111576,2.8326E-31,-0.000111576,-3.16476E-16,7.69128E-16,8.56501E-15,-3.52654E-15,-5.41944E-15,0
0.4,1.3,0.076923077,0.000111334,4.89271E-31,-0.000111334,-3.05616E-16,7.12021E-16,9.22269E-15,-3.99306E-15,-5.55342E-15,0
0.6,1.1,0.115384615,0.000111318,-1.09444E-31,-0.000111318,-9.24129E-16,8.81391E-16,7.17298E-15,-2.75937E-15,-4.90709E-15,0
0.3,1.35,-4.45565E-34,0.000111049,3.47643E-31,-0.000111049,-1.36909E-16,6.41714E-16,1.0297E-14,-4.71692E-15,-5.83347E-15,0
0.3,1.35,-2.08E-34,0.000111,-1.8E-31,-0.000111,-1.51E-16,6.42E-16,1.03E-14,-4.72E-15,-5.83E-15,0
0.5,1.5,0.192307692,0.000110359,-5.794E-32,-0.000110359,-2.8536E-16,7.20677E-16,9.94177E-15,-4.31562E-15,-5.9584E-15,0
0.6,1.15,0.153846154,0.000110143,4.98927E-31,-0.000110143,-7.28184E-16,8.66232E-16,7.29979E-15,-2.78963E-15,-4.98846E-15,0
0.6,1.45,0.269230769,0.000109442,-2.18889E-31,-0.000109442,-3.65749E-16,7.86123E-16,8.88671E-15,-3.60981E-15,-5.67476E-15,0
0.7,1.35,0.307692308,0.00010914,-2.83265E-31,-0.00010914,7.65702E-16,8.63725E-16,7.71285E-15,-2.88235E-15,-5.30618E-15,0
0.3,1.3,-4.60511E-34,0.000109087,9.01293E-31,-0.000109087,-1.6529E-16,6.53288E-16,9.91093E-15,-4.48223E-15,-5.69372E-15,0
0.5,1.15,0.115384615,0.000109067,1.8026E-31,-0.000109067,-4.09536E-16,8.07603E-16,7.66345E-15,-3.02923E-15,-5.05386E-15,0
0.6,1.3,0.230769231,0.000109042,1.13627E-30,-0.000109042,-4.21001E-16,8.24441E-16,7.95147E-15,-3.09E-15,-5.29784E-15,0
0.3,1.3,3.99E-34,0.000109,-1.29E-31,-0.000109,-1.67E-16,6.53E-16,9.91E-15,-4.48E-15,-5.69E-15,0
0.4,1.1,0.038461538,0.000108928,4.12016E-31,-0.000108928,-4.27851E-16,7.61469E-16,7.90362E-15,-3.24298E-15,-5.03415E-15,0
0.7,1.45,0.346153846,0.000108511,5.7942E-32,-0.000108511,-4.05814E-16,8.36329E-16,8.24864E-15,-3.16058E-15,-5.53623E-15,0
0.4,1.25,0.076923077,0.000108501,2.57519E-31,-0.000108501,-2.87735E-16,7.24047E-16,8.85075E-15,-3.76767E-15,-5.41899E-15,0
0.4,1,-6.0482E-33,0.000108493,-3.79834E-31,-0.000108493,-1.79843E-16,7.8775E-16,7.386E-15,-2.97983E-15,-4.80609E-15,0
0.5,1.45,0.192307692,0.000108103,4.74794E-32,-0.000108103,-3.14052E-16,7.32472E-16,9.56047E-15,-4.08397E-15,-5.82063E-15,0
0.4,1,-3.49E-33,0.000108,1.8E-31,-0.000108,-1.5E-16,7.88E-16,7.39E-15,-2.98E-15,-4.81E-15,0
0.7,1.35,0.31,0.000108,-1.8E-31,-0.000108,-4.43E-16,8.64E-16,7.7E-15,-2.87E-15,-5.31E-15,0
0.5,0.95,-1.39E-34,0.000108,-5.02E-31,-0.000108,-1.56E-16,8.65E-16,6.94E-15,-2.74E-15,-4.68E-15,0
0.5,0.95,2.93922E-34,0.000107886,-1.17169E-30,-0.000107886,-1.83379E-16,8.64983E-16,6.94353E-15,-2.73721E-15,-4.68352E-15,0
0.5,1.25,0.153846154,0.000107747,2.06017E-31,-0.000107747,-3.66742E-16,7.81575E-16,8.20935E-15,-3.31142E-15,-5.29143E-15,0
0.6,1.2,0.192307692,0.000107726,-3.09012E-31,-0.000107726,-5.52148E-16,8.51628E-16,7.44736E-15,-2.83204E-15,-5.07898E-15,0
0.5,1,0.038461538,0.000107242,2.15668E-31,-0.000107242,-1.19096E-15,8.49716E-16,7.06066E-15,-2.76042E-15,-4.76212E-15,0
0.3,1.25,-7.86E-35,0.000107,2.32E-31,-0.000107,-7.66E-16,6.65E-16,9.53E-15,-4.25E-15,-5.56E-15,0
0.3,1.25,8.09121E-34,0.000106937,3.09023E-31,-0.000106937,-1.39435E-16,6.64987E-16,9.52796E-15,-4.24961E-15,-5.55515E-15,0
0.4,1.5,0.115384615,0.000106794,-3.34773E-31,-0.000106794,-2.23336E-16,6.6505E-16,1.06493E-14,-4.81442E-15,-6.11144E-15,0
0.7,1.1,0.153846154,0.000106416,9.01293E-31,-0.000106416,-3.90233E-16,9.41774E-16,6.91072E-15,-2.57658E-15,-4.88804E-15,0
0.7,1.15,0.192307692,0.000106404,-5.66534E-31,-0.000106404,-8.63476E-16,9.25017E-16,7.01719E-15,-2.59637E-15,-4.95794E-15,0
0.7,1.05,0.115384615,0.000106246,-1.41629E-31,-0.000106246,-2.47008E-16,9.58855E-16,6.80769E-15,-2.55907E-15,-4.81963E-15,0
0.6,1.4,0.269230769,0.00010611,-6.44137E-33,-0.00010611,-4.08617E-16,7.98494E-16,8.52297E-15,-3.38942E-15,-5.54386E-15,0
0.7,1.2,0.230769231,0.000106053,-5.40782E-31,-0.000106053,-9.26339E-16,9.08665E-16,7.12982E-15,-2.61982E-15,-5.03074E-15,0
0.7,1,0.076923077,0.000105957,1.28753E-31,-0.000105957,2.25293E-14,9.76186E-16,6.70694E-15,-2.54327E-15,-4.75204E-15,0
0.5,1.05,0.076923077,0.000105759,-1.54503E-31,-0.000105759,-7.61874E-16,8.34999E-16,7.19212E-15,-2.79214E-15,-4.84711E-15,0
0.5,1.4,0.192307692,0.000105611,-7.72534E-32,-0.000105611,-3.38165E-16,7.44407E-16,9.18308E-15,-3.85485E-15,-5.68437E-15,0
0.7,0.95,0.038461538,0.000105593,1.99574E-31,-0.000105593,1.94197E-14,9.93661E-16,6.60764E-15,-2.52883E-15,-4.68468E-15,0
0.4,1.2,0.076923077,0.000105336,-8.36959E-32,-0.000105336,-3.56182E-16,7.36226E-16,8.48433E-15,-3.54577E-15,-5.28672E-15,0
0.7,0.9,3.55944E-34,0.000105184,2.57514E-31,-0.000105184,-2.45986E-16,1.01115E-15,6.5092E-15,-2.51557E-15,-4.61704E-15,0
0.4,1.45,0.115384615,0.000105049,-1.08156E-30,-0.000105049,-2.14764E-16,6.76535E-16,1.02599E-14,-4.57733E-15,-5.97066E-15,0
0.3,1.2,-7.86E-35,0.000105,-4.44E-31,-0.000105,-1.68E-16,6.77E-16,9.15E-15,-4.02E-15,-5.42E-15,0
0.7,0.9,-9.52E-34,0.000105,-1.8E-31,-0.000105,-1.73E-16,1.01E-15,6.51E-15,-2.52E-15,-4.62E-15,0
0.7,1.25,0.269230769,0.00010499,1.2877E-32,-0.00010499,-3.49522E-16,8.92813E-16,7.25483E-15,-2.65038E-15,-5.10931E-15,0
0.3,1.2,-4.75438E-34,0.000104568,-4.50686E-32,-0.000104568,-1.70252E-16,6.76817E-16,9.14864E-15,-4.01938E-15,-5.41797E-15,0
0.7,1.4,0.346153846,0.000103931,2.4464E-31,-0.000103931,-4.19889E-16,8.49403E-16,7.90531E-15,-2.95271E-15,-5.41393E-15,0
0.4,1.05,0.038461538,0.000103903,3.95129E-36,-0.000103903,-4.67672E-16,7.74255E-16,7.56748E-15,-3.03998E-15,-4.91388E-15,0
0.6,1.25,0.230769231,0.000103709,-1.28753E-31,-0.000103709,-4.50175E-16,8.37526E-16,7.62045E-15,-2.88972E-15,-5.18027E-15,0
0.5,1.2,0.153846154,0.000103391,3.03227E-37,-0.000103391,-4.00877E-16,7.94226E-16,7.86233E-15,-3.10154E-15,-5.16701E-15,0
0.4,1.4,0.115384615,0.000103143,9.01356E-32,-0.000103143,-2.31414E-16,6.88142E-16,9.87309E-15,-4.34199E-15,-5.83089E-15,0
0.5,1.1,0.115384615,0.000102906,-1.1588E-31,-0.000102906,-4.59674E-16,8.20824E-16,7.34601E-15,-2.83718E-15,-4.94176E-15,0
0.5,1.35,0.192307692,0.00010284,-3.34769E-31,-0.00010284,-3.64143E-16,7.56492E-16,8.81032E-15,-3.62868E-15,-5.54994E-15,0
0.7,1.3,0.307692308,0.000102653,7.98288E-31,-0.000102653,-4.02782E-16,8.77524E-16,7.40094E-15,-2.69315E-15,-5.19733E-15,0
0.6,1,0.076923077,0.000102361,-1.80264E-31,-0.000102361,-4.1251E-16,9.12362E-16,6.79742E-15,-2.57586E-15,-4.74611E-15,0
0.6,1.35,0.269230769,0.000102344,-2.54296E-31,-0.000102344,-4.09547E-16,8.11057E-16,8.16639E-15,-3.17344E-15,-5.4159E-15,0
0.6,0.95,0.038461538,0.0001023,-4.05585E-31,-0.0001023,-1.90844E-16,9.2888E-16,6.69283E-15,-2.55867E-15,-4.67526E-15,0
0.6,1.05,0.115384615,0.000102219,9.01297E-32,-0.000102219,-9.31767E-16,8.96234E-16,6.90578E-15,-2.59559E-15,-4.81858E-15,0
0.6,0.9,1.81437E-33,0.000102108,-7.72544E-32,-0.000102108,-1.9394E-16,9.4571E-16,6.5907E-15,-2.54342E-15,-4.60525E-15,0
0.3,1.5,0.038461538,0.000102027,-7.0822E-32,-0.000102027,-1.24162E-16,6.0752E-16,1.13732E-14,-5.327E-15,-6.26515E-15,0
0.3,1.15,-1.18E-34,0.000102,2.32E-31,-0.000102,-1.72E-16,6.89E-16,8.77E-15,-3.79E-15,-5.28E-15,0
0.7,1.3,0.31,0.000102,-2.58E-31,-0.000102,-4.45E-16,8.77E-16,7.39E-15,-2.68E-15,-5.2E-15,0
0.6,0.9,-1.78E-34,0.000102,-2.58E-32,-0.000102,-1.71E-16,9.46E-16,6.59E-15,-2.54E-15,-4.61E-15,0
0.3,1.15,-4.95354E-34,0.000101941,-5.14967E-32,-0.000101941,-1.37679E-16,6.88784E-16,8.77359E-15,-3.79193E-15,-5.28243E-15,0
0.4,1.15,0.076923077,0.00010177,2.06016E-31,-0.00010177,-3.49747E-16,7.48574E-16,8.1245E-15,-3.32798E-15,-5.1571E-15,0
0.6,1.1,0.153846154,0.000101684,-6.43789E-32,-0.000101684,-8.3576E-16,8.80581E-16,7.02115E-15,-2.61955E-15,-4.89431E-15,0
0.4,0.95,-2.2244E-33,0.000101473,-2.57519E-31,-0.000101473,-1.65981E-16,8.01177E-16,7.08267E-15,-2.79624E-15,-4.69986E-15,0
0.4,1.35,0.115384615,0.000101052,-1.8026E-31,-0.000101052,-2.36576E-16,6.99877E-16,9.48939E-15,-4.10869E-15,-5.69231E-15,0
0.4,0.95,5.43E-33,0.000101,3.22E-31,-0.000101,-1.36E-16,8.01E-16,7.08E-15,-2.8E-15,-4.7E-15,0
0.7,1.5,0.384615385,0.000100863,1.61589E-30,-0.000100863,-4.25379E-16,8.22695E-16,8.4781E-15,-3.25414E-15,-5.65846E-15,0
0.3,1.45,0.038461538,0.00010066,-2.09229E-31,-0.00010066,-1.14412E-16,6.18742E-16,1.0978E-14,-5.08593E-15,-6.12226E-15,0
0.6,1.15,0.192307692,0.000100322,8.20774E-32,-0.000100322,-7.09412E-16,8.65474E-16,7.15059E-15,-2.65167E-15,-4.9765E-15,0
0.6,1.5,0.307692308,0.000100015,1.03002E-31,-0.000100015,-3.8722E-16,7.73434E-16,9.14189E-15,-3.71948E-15,-5.80754E-15,0
0.5,1.3,0.192307692,9.97371E-05,-6.95293E-31,-9.97371E-05,-3.5307E-16,7.68737E-16,8.44306E-15,-3.40599E-15,-5.41769E-15,0
0.6,1.5,0.31,0.0000992,1.16E-31,-0.0000992,-3.81E-16,7.73E-16,9.13E-15,-3.71E-15,-5.81E-15,0
0.3,1.4,0.038461538,9.91793E-05,-9.01282E-32,-9.91793E-05,-1.42621E-16,6.30074E-16,1.05845E-14,-4.84609E-15,-5.98007E-15,0
0.3,1.1,-5.75016E-34,9.90102E-05,-7.08168E-31,-9.90102E-05,-1.72337E-16,7.00897E-16,8.40361E-15,-3.56771E-15,-5.14886E-15,0
0.3,1.1,-1.58E-34,0.000099,-6.95E-31,-0.000099,-1.65E-16,7.01E-16,8.4E-15,-3.57E-15,-5.15E-15,0
0.4,1.3,0.115384615,9.87429E-05,-1.80265E-31,-9.87429E-05,-2.87099E-16,7.11747E-16,9.1093E-15,-3.87774E-15,-5.55512E-15,0
0.7,1.35,0.346153846,9.86633E-05,3.02579E-31,-9.86633E-05,-4.24056E-16,8.62778E-16,7.57325E-15,-2.75145E-15,-5.29656E-15,0
0.5,0.9,4.99E-34,0.0000986,1.93E-31,-0.0000986,-1.54E-16,8.8E-16,6.68E-15,-2.58E-15,-4.6E-15,0
0.5,0.9,2.93922E-34,9.85796E-05,2.06012E-31,-9.85796E-05,-1.54744E-16,8.79989E-16,6.67975E-15,-2.57535E-15,-4.59668E-15,0
0.5,1.15,0.153846154,9.8396E-05,7.7254E-32,-9.8396E-05,-4.02021E-16,8.07113E-16,7.52575E-15,-2.89787E-15,-5.04706E-15,0
0.5,0.95,0.038461538,9.83104E-05,-8.88427E-31,-9.83104E-05,-1.55132E-15,8.64265E-16,6.78996E-15,-2.59478E-15,-4.67168E-15,0
0.4,1,0.038461538,9.81247E-05,-9.013E-32,-9.81247E-05,-5.89961E-16,7.87306E-16,7.24362E-15,-2.84413E-15,-4.79899E-15,0
0.6,1.3,0.269230769,9.80488E-05,-5.82631E-31,-9.80488E-05,-3.91937E-16,8.23839E-16,7.81849E-15,-2.96271E-15,-5.29159E-15,0
0.4,1.1,0.076923077,9.77204E-05,1.49357E-30,-9.77204E-05,-3.98496E-16,7.61109E-16,7.77263E-15,-3.11508E-15,-5.03074E-15,0
0.5,1,0.076923077,9.75722E-05,-1.28751E-32,-9.75722E-05,-1.03913E-15,8.4905E-16,6.90838E-15,-2.61924E-15,-4.75039E-15,0
0.3,1.35,0.038461538,9.75709E-05,-2.06011E-31,-9.75709E-05,-1.26715E-16,6.4152E-16,1.01931E-14,-4.60765E-15,-5.83869E-15,0
0.6,1.2,0.230769231,9.75674E-05,-2.06007E-31,-9.75674E-05,-5.23443E-16,8.50928E-16,7.30264E-15,-2.69702E-15,-5.06862E-15,0
0.6,1.45,0.307692308,9.73171E-05,1.67382E-31,-9.73171E-05,-3.72562E-16,7.85609E-16,8.76815E-15,-3.49248E-15,-5.67306E-15,0
0.5,1.5,0.230769231,9.72911E-05,6.43786E-33,-9.72911E-05,-3.44253E-16,7.2035E-16,9.8341E-15,-4.20547E-15,-5.96058E-15,0
0.7,1.45,0.384615385,9.71835E-05,7.72562E-32,-9.71835E-05,-4.43605E-16,8.35473E-16,8.12028E-15,-3.03713E-15,-5.5305E-15,0
0.7,1.1,0.192307692,9.69783E-05,6.1159E-31,-9.69783E-05,-5.2481E-16,9.40681E-16,6.7557E-15,-2.43505E-15,-4.8735E-15,0
0.7,1.15,0.230769231,9.69398E-05,4.24895E-31,-9.69398E-05,-9.77478E-16,9.23919E-16,6.86248E-15,-2.45539E-15,-4.94315E-15,0
0.7,1.05,0.153846154,9.68216E-05,5.15074E-32,-9.68216E-05,-2.4288E-16,9.57775E-16,6.65253E-15,-2.41702E-15,-4.80549E-15,0
0.7,1,0.115384615,9.65403E-05,1.6738E-31,-9.65403E-05,1.71937E-14,9.75125E-16,6.55172E-15,-2.4007E-15,-4.73836E-15,0
0.7,1.2,0.269230769,9.65169E-05,1.15878E-31,-9.65169E-05,-4.29279E-16,9.07576E-16,6.9761E-15,-2.47973E-15,-5.01606E-15,0
0.6,1.45,0.31,0.0000965,9.91E-31,-0.0000965,-4.12E-16,7.86E-16,8.76E-15,-3.48E-15,-5.67E-15,0
0.5,1.25,0.192307692,9.62341E-05,-3.34762E-31,-9.62341E-05,-3.90986E-16,7.81157E-16,8.08242E-15,-3.1874E-15,-5.28813E-15,0
0.4,1.25,0.115384615,9.61794E-05,-2.31756E-31,-9.61794E-05,-2.90728E-16,7.23757E-16,8.73348E-15,-3.64953E-15,-5.41959E-15,0
